Date,Open,High,Low,Close,Adj Close,Volume
2023-02-10,15627.330078125,15628.2998046875,15546.1103515625,15586.650390625,15586.650390625,2483000
2023-02-13,15564.759765625,15569.990234375,15465.5595703125,15544.2802734375,15544.2802734375,2184300
2023-02-14,15584.740234375,15669.6298828125,15584.740234375,15654.48046875,15654.48046875,2077800
2023-02-15,15497.669921875,15553.6796875,15388.849609375,15432.8896484375,15432.8896484375,2438100
2023-02-16,15474.4599609375,15585.48046875,15474.4599609375,15550.5,15550.5,2883000
2023-02-17,15503.75,15503.75,15418.4296875,15479.7001953125,15479.7001953125,2528300
2023-02-20,15452.009765625,15575.3203125,15436.66015625,15551.23046875,15551.23046875,2994900
2023-02-21,15535.6396484375,15567.740234375,15496.73046875,15563.0,15563.0,2997300
2023-02-22,15541.169921875,15541.169921875,15345.9296875,15418.76953125,15418.76953125,2881300
2023-02-23,15463.4599609375,15657.6298828125,15463.4599609375,15615.41015625,15615.41015625,3012200
2023-02-24,15669.8798828125,15717.9599609375,15503.7900390625,15503.7900390625,15503.7900390625,2717600
2023-03-01,15435.3798828125,15617.0302734375,15387.3798828125,15598.490234375,15598.490234375,3062600
2023-03-02,15580.2802734375,15618.0595703125,15492.3701171875,15598.7197265625,15598.7197265625,2664900
2023-03-03,15621.3603515625,15713.419921875,15606.849609375,15608.419921875,15608.419921875,3025100
2023-03-06,15675.2802734375,15818.8798828125,15675.2802734375,15763.509765625,15763.509765625,3095600
2023-03-07,15763.8701171875,15879.16015625,15749.0400390625,15857.8896484375,15857.8896484375,2944000
2023-03-08,15819.1796875,15821.490234375,15740.98046875,15818.2001953125,15818.2001953125,3091600
2023-03-09,15827.98046875,15878.75,15770.66015625,15770.66015625,15770.66015625,3556200
2023-03-10,15729.2900390625,15729.2900390625,15488.7099609375,15526.2001953125,15526.2001953125,3932200
2023-03-13,15514.0302734375,15571.169921875,15349.669921875,15560.490234375,15560.490234375,3141600
2023-03-14,15517.740234375,15517.740234375,15348.1201171875,15360.419921875,15360.419921875,3097800
2023-03-15,15425.990234375,15526.73046875,15387.58984375,15387.58984375,15387.58984375,2998000
2023-03-16,15334.25,15334.25,15186.740234375,15221.1201171875,15221.1201171875,3443900
2023-03-17,15337.9697265625,15452.9599609375,15337.9697265625,15452.9599609375,15452.9599609375,3434700
2023-03-20,15454.75,15488.98046875,15399.0703125,15419.9697265625,15419.9697265625,2433600
2023-03-21,15437.9501953125,15547.9697265625,15437.9501953125,15513.4501953125,15513.4501953125,2773500
2023-03-22,15535.169921875,15760.4599609375,15535.169921875,15760.4599609375,15760.4599609375,2773200
2023-03-23,15711.599609375,15882.75,15680.83984375,15863.9501953125,15863.9501953125,2652800
2023-03-24,15869.83984375,15921.9697265625,15845.990234375,15914.7001953125,15914.7001953125,2914300
2023-03-27,15873.669921875,15902.0595703125,15821.6298828125,15830.3095703125,15830.3095703125,2706800
2023-03-28,15790.7001953125,15846.5400390625,15685.58984375,15701.48046875,15701.48046875,2545400
2023-03-29,15766.2900390625,15811.2001953125,15681.099609375,15769.759765625,15769.759765625,2376300
2023-03-30,15824.650390625,15885.2099609375,15791.75,15849.4296875,15849.4296875,2266900
2023-03-31,15874.1904296875,15951.7998046875,15857.1904296875,15868.0595703125,15868.0595703125,2440300
2023-04-06,15838.0703125,15838.0703125,15733.2900390625,15810.76953125,15810.76953125,2513500
2023-04-07,15856.1904296875,15877.990234375,15811.1904296875,15836.5,15836.5,2199900
2023-04-10,15850.9404296875,15919.759765625,15850.9404296875,15876.169921875,15876.169921875,2220400
2023-04-11,15886.4599609375,15945.6298828125,15838.099609375,15913.8798828125,15913.8798828125,2744200
2023-04-12,15914.150390625,15944.3203125,15867.01953125,15932.9697265625,15932.9697265625,3138100
2023-04-13,15888.6298828125,15913.2001953125,15800.419921875,15804.759765625,15804.759765625,3825100
2023-04-14,15854.25,15973.8203125,15854.25,15929.4296875,15929.4296875,3492400
2023-04-17,15934.6396484375,15963.5498046875,15894.76953125,15963.5498046875,15963.5498046875,3396900
2023-04-18,15967.8896484375,15967.8896484375,15851.7099609375,15869.4404296875,15869.4404296875,3344600
2023-04-19,15874.650390625,15915.3896484375,15756.75,15770.4697265625,15770.4697265625,3554800
2023-04-20,15771.4501953125,15804.3798828125,15686.5400390625,15707.51953125,15707.51953125,3170900
2023-04-21,15776.5400390625,15802.9296875,15592.9599609375,15602.990234375,15602.990234375,3512500
2023-04-24,15555.099609375,15643.8603515625,15529.3896484375,15626.8701171875,15626.8701171875,2474500
2023-04-25,15606.830078125,15639.490234375,15353.2197265625,15370.73046875,15370.73046875,3449300
2023-04-26,15352.0302734375,15398.400390625,15284.4599609375,15374.6298828125,15374.6298828125,2745800
2023-04-27,15374.3896484375,15455.8798828125,15306.6904296875,15411.490234375,15411.490234375,2616700
2023-04-28,15477.33984375,15580.6298828125,15477.33984375,15579.1796875,15579.1796875,2999300
2023-05-02,15588.6796875,15651.23046875,15532.6298828125,15636.48046875,15636.48046875,2915700
2023-05-03,15629.509765625,15629.509765625,15530.7900390625,15553.41015625,15553.41015625,2511600
2023-05-04,15548.01953125,15622.41015625,15523.5,15609.0302734375,15609.0302734375,2461600
2023-05-05,15627.9296875,15673.6201171875,15578.669921875,15626.0703125,15626.0703125,2294100
2023-05-08,15648.5400390625,15757.7998046875,15648.5400390625,15699.5703125,15699.5703125,2829600
2023-05-09,15702.259765625,15744.26953125,15635.900390625,15727.7001953125,15727.7001953125,2864700
2023-05-10,15708.48046875,15711.3896484375,15579.490234375,15641.759765625,15641.759765625,2366700
2023-05-11,15666.490234375,15675.3701171875,15501.580078125,15514.6396484375,15514.6396484375,2769100
2023-05-12,15477.1201171875,15545.990234375,15424.419921875,15502.3603515625,15502.3603515625,2711900
2023-05-15,15489.1796875,15510.08984375,15434.51953125,15475.0498046875,15475.0498046875,2444700
2023-05-16,15550.5703125,15723.9501953125,15550.5703125,15673.900390625,15673.900390625,2617800
2023-05-17,15702.740234375,15961.9697265625,15698.6298828125,15925.2900390625,15925.2900390625,3099200
2023-05-18,16060.259765625,16128.7197265625,16015.6201171875,16101.8798828125,16101.8798828125,3379800
2023-05-19,16146.2900390625,16189.8095703125,16099.900390625,16174.919921875,16174.919921875,3955600
2023-05-22,16168.740234375,16202.919921875,16131.5498046875,16180.8896484375,16180.8896484375,3311200
2023-05-23,16186.150390625,16239.5,16121.4501953125,16188.0302734375,16188.0302734375,3041900
2023-05-24,16186.6201171875,16186.6201171875,16070.16015625,16159.3203125,16159.3203125,2938400
2023-05-25,16163.9501953125,16323.76953125,16163.9501953125,16292.0,16292.0,3551900
2023-05-26,16509.140625,16537.7890625,16457.740234375,16505.05078125,16505.05078125,3981600
2023-05-29,16610.859375,16683.759765625,16597.380859375,16636.30078125,16636.30078125,3879200
2023-05-30,16648.76953125,16681.189453125,16579.130859375,16622.740234375,16622.740234375,3645500
2023-05-31,16593.529296875,16636.650390625,16491.900390625,16578.9609375,16578.9609375,5023700
2023-06-01,16511.0,16555.5,16477.4296875,16512.650390625,16512.650390625,3888600
2023-06-02,16525.0,16752.19921875,16525.0,16706.91015625,16706.91015625,4585600
2023-06-05,16714.48046875,16781.189453125,16703.599609375,16714.4296875,16714.4296875,4575100
2023-06-06,16712.98046875,16793.810546875,16699.830078125,16761.66015625,16761.66015625,3861900
2023-06-07,16771.759765625,16922.48046875,16771.759765625,16922.48046875,16922.48046875,3721800
2023-06-08,16864.1796875,16899.509765625,16694.2109375,16733.689453125,16733.689453125,3859300
2023-06-09,16775.919921875,16895.990234375,16775.919921875,16886.400390625,16886.400390625,3598000
2023-06-12,16899.490234375,16999.720703125,16899.490234375,16955.369140625,16955.369140625,3731500
2023-06-13,17135.83984375,17254.9609375,17129.23046875,17216.599609375,17216.599609375,3764800
2023-06-14,17190.69921875,17259.23046875,17182.1796875,17238.140625,17238.140625,4290400
2023-06-15,17259.369140625,17346.3203125,17259.369140625,17334.98046875,17334.98046875,4893200
2023-06-16,17342.859375,17342.859375,17250.7890625,17288.91015625,17288.91015625,6203100
2023-06-19,17274.0703125,17306.810546875,17210.869140625,17274.560546875,17274.560546875,4654400
2023-06-20,17233.80078125,17247.16015625,17121.58984375,17184.91015625,17184.91015625,4185300
2023-06-21,17186.720703125,17246.76953125,17131.44921875,17202.400390625,17202.400390625,4354900
2023-06-26,17182.48046875,17182.48046875,17011.279296875,17059.240234375,17059.240234375,3970000
2023-06-27,17022.150390625,17035.490234375,16887.900390625,16887.900390625,16887.900390625,4028700
2023-06-28,16906.23046875,17011.119140625,16903.7109375,16935.630859375,16935.630859375,3256100
2023-06-29,16930.41015625,17077.439453125,16911.380859375,16942.30078125,16942.30078125,3357100
2023-06-30,16870.26953125,16919.94921875,16792.33984375,16915.5390625,16915.5390625,3542500
2023-07-03,16915.5390625,17103.73046875,16915.5390625,17084.19921875,17084.19921875,3930600
2023-07-04,17084.19921875,17154.099609375,17042.599609375,17140.76953125,17140.76953125,4436200
2023-07-05,17140.76953125,17153.169921875,17020.009765625,17056.4296875,17056.4296875,4153400
2023-07-06,17056.4296875,17056.4296875,16749.2890625,16762.169921875,16762.169921875,4369600
2023-07-07,16762.169921875,16762.390625,16593.83984375,16664.2109375,16664.2109375,3783700
2023-07-10,16664.2109375,16798.810546875,16635.830078125,16652.80078125,16652.80078125,3379500
2023-07-11,16675.689453125,16898.91015625,16675.689453125,16898.91015625,16898.91015625,3940800
2023-07-12,16903.25,16962.029296875,16864.009765625,16962.029296875,16962.029296875,4067700
2023-07-13,16994.58984375,17223.859375,16994.58984375,17061.400390625,17061.400390625,4859500
2023-07-14,17152.810546875,17287.400390625,17128.0703125,17283.7109375,17283.7109375,4457500
2023-07-17,17279.109375,17346.66015625,17235.919921875,17334.2890625,17334.2890625,4827400
2023-07-18,17368.359375,17401.58984375,17164.919921875,17227.91015625,17227.91015625,6165200
2023-07-19,17265.380859375,17340.8203125,17082.5390625,17116.439453125,17116.439453125,4897100
2023-07-20,17104.91015625,17214.41015625,17098.650390625,17164.890625,17164.890625,3659100
2023-07-21,17106.2890625,17106.2890625,16859.130859375,17030.69921875,17030.69921875,4256500
2023-07-24,17036.7890625,17098.73046875,16941.150390625,17033.609375,17033.609375,4044800
2023-07-25,17061.880859375,17270.19921875,17061.880859375,17198.890625,17198.890625,3822600
2023-07-26,17205.470703125,17247.01953125,17121.990234375,17162.55078125,17162.55078125,4140400
2023-07-27,17189.30078125,17282.859375,17189.30078125,17241.8203125,17241.8203125,4509600
2023-07-28,17244.509765625,17328.2109375,17179.939453125,17292.9296875,17292.9296875,4184900
2023-07-31,17341.0390625,17463.759765625,17081.48046875,17145.4296875,17145.4296875,5016000
2023-08-01,17141.970703125,17252.3203125,17095.859375,17212.869140625,17212.869140625,3848500
2023-08-02,17207.220703125,17212.55078125,16844.5703125,16893.73046875,16893.73046875,4905400
2023-08-04,16847.240234375,16887.380859375,16748.509765625,16843.6796875,16843.6796875,3836700
2023-08-07,16870.810546875,17032.3203125,16868.740234375,16996.0,16996.0,3358800
2023-08-08,17006.4609375,17043.560546875,16812.58984375,16877.0703125,16877.0703125,3689000
2023-08-09,16836.640625,16956.73046875,16798.5,16870.939453125,16870.939453125,3230500
2023-08-10,16827.109375,16827.109375,16601.169921875,16634.69921875,16634.69921875,3822300
2023-08-11,16644.650390625,16766.83984375,16601.25,16601.25,16601.25,3143400
2023-08-14,16585.41015625,16585.41015625,16307.2802734375,16393.66015625,16393.66015625,3754700
2023-08-15,16438.630859375,16546.009765625,16437.630859375,16454.80078125,16454.80078125,3164800
2023-08-16,16422.19921875,16446.779296875,16304.4404296875,16446.779296875,16446.779296875,3521200
2023-08-17,16411.630859375,16550.109375,16264.650390625,16516.66015625,16516.66015625,3718500
2023-08-18,16508.4609375,16583.94921875,16344.2900390625,16381.3095703125,16381.3095703125,3834000
2023-08-21,16414.140625,16485.25,16347.76953125,16381.490234375,16381.490234375,2647300
2023-08-22,16429.689453125,16535.0703125,16407.830078125,16437.609375,16437.609375,2929100
2023-08-23,16440.390625,16588.509765625,16440.390625,16576.900390625,16576.900390625,3025900
2023-08-24,16651.029296875,16822.359375,16651.029296875,16770.869140625,16770.869140625,3988000
2023-08-25,16708.529296875,16708.529296875,16481.580078125,16481.580078125,16481.580078125,3217200
2023-08-28,16498.859375,16582.9609375,16498.859375,16509.259765625,16509.259765625,3052400
2023-08-29,16528.490234375,16627.69921875,16495.759765625,16623.650390625,16623.650390625,2649500
2023-08-30,16666.330078125,16780.419921875,16666.330078125,16719.8203125,16719.8203125,2979300
2023-08-31,16707.349609375,16712.220703125,16630.669921875,16634.509765625,16634.509765625,3812000
2023-09-01,16640.919921875,16730.130859375,16619.23046875,16644.939453125,16644.939453125,3194100
2023-09-04,16649.669921875,16789.689453125,16648.509765625,16789.689453125,16789.689453125,2734900
2023-09-05,16784.119140625,16791.609375,16727.439453125,16791.609375,16791.609375,2626500
2023-09-06,16796.369140625,16841.189453125,16732.689453125,16738.16015625,16738.16015625,3123200
2023-09-07,16715.44921875,16715.44921875,16609.939453125,16619.140625,16619.140625,2727400
2023-09-08,16609.9296875,16609.9296875,16505.640625,16576.01953125,16576.01953125,2492600
2023-09-11,16579.830078125,16600.029296875,16398.30078125,16432.94921875,16432.94921875,3098400
2023-09-12,16433.8203125,16579.859375,16422.91015625,16572.7109375,16572.7109375,2744800
2023-09-13,16578.130859375,16653.30078125,16542.720703125,16581.509765625,16581.509765625,2656800
2023-09-14,16581.619140625,16807.560546875,16581.619140625,16807.560546875,16807.560546875,3031000
2023-09-15,16809.740234375,16920.919921875,16787.740234375,16920.919921875,16920.919921875,4307600
2023-09-18,16893.970703125,16893.970703125,16698.240234375,16698.240234375,16698.240234375,2642300
2023-09-19,16706.48046875,16762.51953125,16636.3203125,16636.3203125,16636.3203125,2872700
2023-09-20,16626.609375,16665.26953125,16522.380859375,16534.75,16534.75,2959400
2023-09-21,16475.419921875,16475.419921875,16300.5400390625,16316.669921875,16316.669921875,2823600
2023-09-22,16267.3203125,16360.9599609375,16202.4296875,16344.48046875,16344.48046875,2268200
2023-09-25,16345.7802734375,16498.380859375,16345.7802734375,16452.23046875,16452.23046875,2049400
2023-09-26,16440.259765625,16440.259765625,16276.0703125,16276.0703125,16276.0703125,2412200
2023-09-27,16273.83984375,16324.2197265625,16212.8603515625,16310.3603515625,16310.3603515625,2187900
2023-09-28,16330.7099609375,16411.279296875,16311.41015625,16353.740234375,16353.740234375,2477900
2023-10-02,16382.9599609375,16575.310546875,16382.9599609375,16557.310546875,16557.310546875,2669600
2023-10-03,16520.240234375,16571.66015625,16453.80078125,16454.33984375,16454.33984375,2697100
2023-10-04,16419.48046875,16419.48046875,16203.33984375,16273.3798828125,16273.3798828125,2624800
2023-10-05,16313.8896484375,16477.609375,16313.8896484375,16453.51953125,16453.51953125,2503200
2023-10-06,16482.9296875,16539.130859375,16482.9296875,16520.5703125,16520.5703125,2296800
2023-10-11,16567.4296875,16729.5,16567.4296875,16672.029296875,16672.029296875,3635100
2023-10-12,16698.849609375,16825.91015625,16684.4296875,16825.91015625,16825.91015625,2917100
2023-10-13,16815.91015625,16815.91015625,16726.4296875,16782.5703125,16782.5703125,2955800
2023-10-16,16712.9296875,16712.9296875,16614.099609375,16652.240234375,16652.240234375,2843500
2023-10-17,16678.279296875,16770.640625,16618.30078125,16642.55078125,16642.55078125,2965400
2023-10-18,16608.01953125,16612.25,16398.759765625,16440.91015625,16440.91015625,3844900
2023-10-19,16416.5390625,16479.349609375,16382.400390625,16452.73046875,16452.73046875,2608200
2023-10-20,16434.4296875,16462.560546875,16271.8203125,16440.720703125,16440.720703125,3035200
2023-10-23,16391.41015625,16391.41015625,16245.83984375,16251.3603515625,16251.3603515625,2273100
2023-10-24,16257.7998046875,16318.76953125,16163.0,16309.759765625,16309.759765625,2642000
2023-10-25,16320.7099609375,16459.33984375,16320.7099609375,16358.8896484375,16358.8896484375,2667800
2023-10-26,16305.16015625,16305.16015625,16073.740234375,16073.740234375,16073.740234375,2572100
2023-10-27,16112.75,16200.2998046875,16112.75,16134.6103515625,16134.6103515625,2142800
2023-10-30,16142.0595703125,16203.330078125,16101.240234375,16149.6796875,16149.6796875,2250800
2023-10-31,16176.580078125,16215.349609375,15975.91015625,16001.26953125,16001.26953125,2703600
2023-11-01,16027.7197265625,16099.0302734375,15978.259765625,16038.5595703125,16038.5595703125,2183800
2023-11-02,16094.259765625,16396.94921875,16094.259765625,16396.94921875,16396.94921875,2464200
2023-11-03,16412.5390625,16520.099609375,16412.5390625,16507.650390625,16507.650390625,2809400
2023-11-06,16572.560546875,16720.560546875,16572.560546875,16649.359375,16649.359375,2709700
2023-11-07,16650.140625,16684.94921875,16608.099609375,16684.94921875,16684.94921875,2180100
2023-11-08,16691.3203125,16775.23046875,16665.400390625,16740.830078125,16740.830078125,2664300
2023-11-09,16741.16015625,16759.4296875,16680.91015625,16745.650390625,16745.650390625,2433800
2023-11-10,16725.939453125,16725.939453125,16651.23046875,16682.669921875,16682.669921875,2157500
2023-11-13,16711.529296875,16961.01953125,16711.529296875,16839.2890625,16839.2890625,2512400
2023-11-14,16884.51953125,16946.380859375,16884.51953125,16915.7109375,16915.7109375,2619800
2023-11-15,17039.619140625,17143.880859375,17034.94921875,17128.779296875,17128.779296875,3950300
2023-11-16,17136.51953125,17194.3203125,17089.400390625,17171.1796875,17171.1796875,3308400
2023-11-17,17155.859375,17253.470703125,17147.560546875,17208.94921875,17208.94921875,3186300
2023-11-20,17197.8203125,17219.759765625,17151.8203125,17210.470703125,17210.470703125,3044800
2023-11-21,17239.939453125,17421.169921875,17239.939453125,17416.69921875,17416.69921875,3727100
2023-11-22,17325.599609375,17344.529296875,17264.94921875,17310.259765625,17310.259765625,3167500
2023-11-23,17291.330078125,17343.609375,17228.44921875,17294.55078125,17294.55078125,3179200
2023-11-24,17304.650390625,17336.130859375,17268.380859375,17287.419921875,17287.419921875,3037300
2023-11-27,17291.23046875,17351.9296875,17133.759765625,17137.419921875,17137.419921875,3164500
2023-11-28,17150.30078125,17360.380859375,17145.19921875,17341.25,17341.25,3435400
2023-11-29,17352.109375,17441.7890625,17323.26953125,17370.560546875,17370.560546875,3414100
2023-11-30,17389.19921875,17433.849609375,17313.30078125,17433.849609375,17433.849609375,4478400
2023-12-01,17422.349609375,17450.130859375,17355.890625,17438.349609375,17438.349609375,3399000
2023-12-04,17450.640625,17516.609375,17398.099609375,17421.48046875,17421.48046875,3929200
2023-12-05,17401.58984375,17401.58984375,17252.5703125,17328.009765625,17328.009765625,3623500
2023-12-06,17340.8203125,17439.849609375,17337.470703125,17360.720703125,17360.720703125,3307100
2023-12-07,17356.919921875,17387.939453125,17273.7109375,17278.740234375,17278.740234375,3368200
2023-12-08,17309.359375,17465.349609375,17309.359375,17383.990234375,17383.990234375,3155300
2023-12-11,17416.9609375,17451.8203125,17372.8203125,17418.33984375,17418.33984375,3003300
2023-12-12,17429.609375,17528.720703125,17404.880859375,17450.630859375,17450.630859375,3356500
2023-12-13,17447.509765625,17507.919921875,17438.689453125,17468.9296875,17468.9296875,3410000
2023-12-14,17482.380859375,17668.349609375,17482.380859375,17653.109375,17653.109375,4072600
2023-12-15,17693.330078125,17743.5390625,17642.7890625,17673.869140625,17673.869140625,5019300
2023-12-18,17637.859375,17665.91015625,17586.880859375,17652.029296875,17652.029296875,3975400
2023-12-19,17669.83984375,17669.83984375,17497.3203125,17576.55078125,17576.55078125,3914800
2023-12-20,17608.349609375,17657.650390625,17597.48046875,17635.19921875,17635.19921875,4182900
2023-12-21,17531.44921875,17552.900390625,17442.759765625,17543.740234375,17543.740234375,4021800
2023-12-22,17586.16015625,17618.169921875,17567.55078125,17596.630859375,17596.630859375,3700300
2023-12-25,17596.26953125,17663.349609375,17595.26953125,17604.83984375,17604.83984375,3027400
2023-12-26,17619.08984375,17751.73046875,17619.08984375,17751.73046875,17751.73046875,2900000
2023-12-27,17766.73046875,17897.16015625,17766.73046875,17891.5,17891.5,3378000
2023-12-28,17900.759765625,17928.140625,17841.759765625,17910.369140625,17910.369140625,3289700
2023-12-29,17893.630859375,17945.69921875,17864.23046875,17930.810546875,17930.810546875,2868000
